0,-0.247322,-0.676739,0.693438,0.177635,-0.735210,-0.654150,0.952511,-0.038607,0.302046
1,-0.369113,-0.606260,-0.704418,0.599687,-0.734408,0.317837,-0.710022,-0.305113,0.634645
2,0.318370,0.429412,0.845131,0.236317,-0.899325,0.367925,0.918039,0.082582,-0.387796
3,-0.474517,0.605468,0.638938,0.618507,-0.287136,0.731438,0.626324,0.742268,-0.238235
4,0.200125,-0.192929,0.960587,-0.463683,-0.882326,-0.080609,0.863104,-0.429276,-0.266034
5,0.105051,-0.283006,-0.953348,-0.023857,-0.959093,0.282083,-0.994181,-0.006889,-0.107505
6,-0.960156,0.276790,0.038563,-0.080984,-0.143506,-0.986330,-0.267473,-0.950154,0.160204
7,0.029535,-0.560597,-0.827562,0.315659,0.790786,-0.524420,0.948413,-0.245738,0.200314
8,0.590387,0.095693,0.801427,-0.178049,-0.953044,0.244960,0.787237,-0.287315,-0.545627
9,0.812039,-0.438252,-0.385394,-0.582224,-0.653727,-0.483380,-0.040100,0.616909,-0.786012
10,-0.097959,-0.993707,-0.054326,0.604450,-0.016043,-0.796482,0.790598,-0.110859,0.602217
11,0.468199,0.881925,-0.054762,-0.097088,0.112944,0.988847,0.878273,-0.457660,0.138505
12,0.016057,0.385604,-0.922525,0.146336,0.911803,0.383669,0.989105,-0.141159,-0.041787
13,0.170976,-0.919912,0.352886,-0.715201,-0.362223,-0.597730,0.677683,-0.150187,-0.719854
14,-0.494021,0.329901,0.804430,-0.825966,-0.467010,-0.315724,0.271519,-0.820406,0.503200
15,0.237524,-0.838976,-0.489592,0.070449,-0.487811,0.870102,-0.968824,-0.241162,-0.056761
16,0.364409,0.486117,-0.794290,0.923063,-0.301329,0.239071,-0.123126,-0.820300,-0.558523
17,-0.594656,-0.803285,-0.033437,0.453718,-0.300964,-0.838785,0.663720,-0.513960,0.543435
18,0.120218,-0.990962,-0.059522,-0.787407,-0.058666,-0.613635,0.604597,0.120638,-0.787343
19,0.775861,0.234496,0.585705,0.472029,0.400208,-0.785508,-0.418602,0.885915,0.199816
20,0.202608,0.778992,0.593398,0.777352,-0.496465,0.386325,0.595545,0.383007,-0.706139
21,-0.689268,0.030214,-0.723876,0.283599,-0.908153,-0.307946,-0.666694,-0.417548,0.617392
22,0.495153,-0.867776,0.042288,0.178575,0.054020,-0.982442,0.850255,0.494011,0.181711
23,-0.163336,0.816114,0.554327,0.787246,-0.230828,0.571806,0.594613,0.529789,-0.604780
24,0.955391,0.200982,0.216411,-0.264219,0.909047,0.322213,-0.131969,-0.365019,0.921599
25,0.483703,0.873061,-0.061617,0.683982,-0.420994,-0.595762,-0.546077,0.246027,-0.800794
26,-0.574149,0.336535,-0.746389,-0.322443,-0.930889,-0.171688,-0.752584,0.142093,0.642983
27,0.975543,-0.150251,-0.160441,-0.145783,-0.988534,0.039332,-0.164511,-0.014980,-0.986261
28,0.226185,-0.656534,-0.719586,-0.205680,-0.754265,0.623523,-0.952122,0.006973,-0.305639
29,-0.108293,-0.742279,0.661282,0.746683,0.378420,0.547049,-0.656306,0.553010,0.513267
30,-0.924876,0.131077,-0.356965,-0.036701,-0.965101,-0.259293,-0.378495,-0.226713,0.897409
31,-0.554814,-0.738476,0.383190,-0.706269,0.661491,0.252217,-0.439732,-0.130702,-0.888568
32,-0.040697,0.529787,-0.847154,0.154497,0.840996,0.518514,0.987155,-0.109780,-0.116077
33,0.431641,-0.478376,-0.764750,0.135826,0.872597,-0.469175,0.891761,0.098642,0.441624
34,0.320778,-0.766877,-0.555879,-0.831454,0.053094,-0.553051,0.453636,0.639594,-0.620592
35,0.132168,-0.143031,0.980854,0.035788,-0.988201,-0.148925,0.990581,0.054786,-0.125490
36,-0.401850,0.913122,0.068731,-0.915666,-0.399999,-0.039459,-0.008538,-0.078791,0.996855
37,0.117759,-0.213012,-0.969927,-0.108949,0.968056,-0.225828,0.987048,0.132266,0.090790
38,0.068033,-0.987591,-0.141546,0.548404,-0.081501,0.832232,-0.833441,-0.134244,0.536054
39,-0.612288,0.769216,0.182783,-0.080458,0.169364,-0.982264,-0.786530,-0.616134,-0.041810
40,0.127313,-0.631525,-0.764832,-0.012937,0.769984,-0.637932,0.991778,0.091111,0.089859
41,0.930339,-0.142987,0.337674,-0.232814,0.481131,0.845169,-0.283314,-0.864909,0.414326
42,0.558169,0.611836,0.560450,0.243044,0.525272,-0.815487,-0.793333,0.591393,0.144488
43,0.048986,0.406515,-0.912330,0.186422,0.893654,0.408203,0.981248,-0.190074,-0.032007
44,0.320690,-0.930995,-0.174376,0.517641,0.018088,0.855407,-0.793225,-0.364584,0.487722
45,-0.748921,0.491567,-0.444387,-0.463393,0.090880,0.881480,0.473692,0.866085,0.159727
46,0.829941,0.183930,0.526657,-0.021283,0.953834,-0.299579,-0.557445,0.237424,0.795541
47,0.401796,-0.862460,-0.307771,-0.169705,0.260141,-0.950540,0.899867,0.434153,-0.041840
48,-0.280539,-0.533644,0.797823,0.331014,-0.833999,-0.441446,0.900959,0.140248,0.410613
49,-0.006320,-0.589890,0.807459,-0.004833,-0.807448,-0.589919,0.999968,-0.007631,0.002252
50,0.274230,0.958131,-0.082359,0.636885,-0.245116,-0.730955,-0.720538,0.147997,-0.677438
51,-0.910762,-0.177636,0.372770,0.388471,-0.674669,0.627623,0.140008,0.716426,0.683470
52,0.500882,-0.698190,-0.511516,-0.838009,-0.539019,-0.084857,-0.216470,0.471158,-0.855074
53,-0.426734,-0.581978,0.692242,0.197327,-0.806910,-0.556739,0.882587,-0.100982,0.459176
54,0.725788,0.057565,0.685505,0.580887,-0.585098,-0.565889,0.368512,0.808917,-0.458096
55,-0.694597,-0.663437,0.278184,-0.663816,0.740114,0.107606,-0.277278,-0.109920,-0.954481
56,-0.543030,0.839210,0.029054,-0.175241,-0.147096,0.973475,0.821224,0.523535,0.226942
57,-0.785221,-0.359259,0.504343,0.198984,-0.917684,-0.343893,0.586374,-0.169676,0.792071
58,0.760421,-0.557734,-0.332705,-0.220380,0.260296,-0.940042,0.610895,0.788149,0.075021
59,0.534068,-0.569104,0.625214,0.568993,-0.305014,-0.763684,0.625315,0.763601,0.160918
60,-0.599356,-0.647527,0.470618,-0.060542,0.622903,0.779953,-0.798190,0.438977,-0.412543
61,-0.312055,0.223971,0.923287,-0.144568,0.949304,-0.279144,-0.939000,-0.220586,-0.263856
62,0.425700,0.172914,-0.888190,0.515775,0.760133,0.395189,0.743476,-0.626337,0.234404
63,-0.174453,-0.160268,0.971535,0.698161,-0.715904,0.007266,0.694361,0.679556,0.236784
